State,CD,Session,black_vap_frac,hispanic_vap_frac,total_minority_vap_frac,max_minority_vap_frac
6,45,113,0.01574727931396827,0.16327974016621719,0.17902701948018546,0.16327974016621719
6,46,113,0.0211885614470276,0.6069627535159732,0.6281513149630008,0.6069627535159732
6,47,113,0.07207501216821792,0.2942321714627783,0.36630718363099624,0.2942321714627783
6,48,113,0.011177439608232718,0.17559466601515836,0.18677210562339108,0.17559466601515836
6,49,113,0.024551281687985628,0.22642682127399918,0.2509781029619848,0.22642682127399918
6,50,113,0.024154709299438956,0.25391566380097236,0.2780703731004113,0.25391566380097236
6,51,113,0.07946853197137327,0.6379493898943576,0.7174179218657308,0.6379493898943576
6,52,113,0.028376728510446377,0.11627288310873782,0.1446496116191842,0.11627288310873782
6,53,113,0.07910977681500724,0.2797371756267247,0.3588469524417319,0.2797371756267247
8,1,113,0.08297708467294607,0.24332077924830944,0.3262978639212555,0.24332077924830944
8,2,113,0.006847698994866847,0.08088604121552774,0.08773374021039458,0.08088604121552774
8,3,113,0.009465906922217073,0.20689949744176958,0.21636540436398666,0.20689949744176958
8,4,113,0.013713832436493439,0.18515771288665495,0.19887154532314838,0.18515771288665495
8,5,113,0.0565266242288164,0.12240833257749782,0.17893495680631422,0.12240833257749782
8,6,113,0.0849573082199992,0.1647329932199326,0.2496903014399318,0.1647329932199326
8,7,113,0.014276890042576974,0.22424056357499503,0.238517453617572,0.22424056357499503
9,1,113,0.13661751463101685,0.12496503534362813,0.261582549974645,0.13661751463101685
9,2,113,0.03752387332174111,0.05755964767252929,0.09508352099427039,0.05755964767252929
9,3,113,0.12034607840694293,0.10707890886696877,0.2274249872739117,0.12034607840694293
9,4,113,0.11621228229816159,0.1605028466366339,0.2767151289347955,0.1605028466366339
9,5,113,0.05961723554131822,0.13393651274877041,0.19355374829008865,0.13393651274877041
10,1,113,0.1987243171641254,0.06654284192187522,0.2652671590860006,0.1987243171641254
12,1,113,0.12554723986464264,0.0468671202941026,0.17241436015874523,0.12554723986464264
12,2,113,0.23457845184135467,0.04906913598944192,0.2836475878307966,0.23457845184135467
12,3,113,0.12684989429175475,0.07024752215162929,0.19709741644338402,0.12684989429175475
12,4,113,0.12569279747809778,0.06782388569140133,0.1935166831694991,0.12569279747809778
12,5,113,0.4936656643818744,0.11066318929888289,0.6043288536807573,0.4936656643818744
12,6,113,0.08657150198924303,0.05592918472048699,0.14250068670973,0.08657150198924303
12,7,113,0.08031373158232495,0.1749676818002763,0.25528141338260124,0.1749676818002763
12,8,113,0.08682985968728271,0.07760345165718768,0.1644333113444704,0.08682985968728271
12,9,113,0.10840651600527515,0.4205112546457259,0.5289177706510011,0.4205112546457259
12,10,113,0.1088421463899118,0.13725218127942834,0.24609432766934014,0.13725218127942834
12,11,113,0.07546566249769646,0.07422783648179249,0.14969349897948894,0.07546566249769646
12,12,113,0.04038965591776756,0.09953554438666248,0.13992520030443004,0.09953554438666248
12,13,113,0.04938237445591366,0.07152627783551775,0.12090865229143141,0.07152627783551775
12,14,113,0.24376570941353373,0.2566532082806989,0.5004189176942326,0.2566532082806989
12,15,113,0.11974267934754051,0.15428730136091698,0.2740299807084575,0.15428730136091698
12,16,113,0.05444664736835692,0.08794076126783977,0.1423874086361967,0.08794076126783977
12,17,113,0.08075640238538895,0.14149155025149984,0.2222479526368888,0.14149155025149984
12,18,113,0.10651187727567302,0.11736290000848441,0.22387477728415744,0.11736290000848441
12,19,113,0.06137668442604288,0.14378789630205652,0.2051645807280994,0.14378789630205652
12,20,113,0.490377437912165,0.18971049062251533,0.6800879285346804,0.490377437912165
12,21,113,0.10454604861897708,0.18465191252069357,0.28919796113967067,0.18465191252069357
12,22,113,0.09800306794618815,0.17706061701343911,0.2750636849596273,0.17706061701343911
12,23,113,0.10280032525941597,0.3664781313414792,0.4692784566008952,0.3664781313414792
12,24,113,0.5356526700708794,0.3270762131121944,0.8627288831830737,0.5356526700708794
12,25,113,0.06869672812382369,0.7121017304158886,0.7807984585397123,0.7121017304158886
12,26,113,0.10267148580355663,0.674533687940104,0.7772051737436607,0.674533687940104
12,27,113,0.07057242841267869,0.7453744477523769,0.8159468761650557,0.7453744477523769
13,1,113,0.2831659125217468,0.05276968433328666,0.33593559685503344,0.2831659125217468
13,2,113,0.49145811262207867,0.037422980214623,0.5288810928367017,0.49145811262207867
13,3,113,0.22093918247613362,0.04499365788719286,0.2659328403633265,0.22093918247613362
13,4,113,0.5529278617778248,0.08399025677776603,0.6369181185555909,0.5529278617778248
13,5,113,0.5679324094450289,0.06676463456212545,0.6346970440071543,0.5679324094450289
13,6,113,0.12208114981504316,0.11317817509247842,0.23525932490752158,0.12208114981504316
13,7,113,0.16956775062816357,0.16091507552124426,0.3304828261494078,0.16956775062816357
13,8,113,0.28590486625722056,0.048766375440923465,0.334671241698144,0.28590486625722056
13,9,113,0.06596657979457304,0.09108347386172007,0.1570500536562931,0.09108347386172007
13,10,113,0.24008515260623187,0.04220789085881835,0.28229304346505024,0.24008515260623187
13,11,113,0.1472920264684765,0.09416102303378418,0.24145304950226068,0.1472920264684765
13,12,113,0.32969984719703876,0.04556148825845089,0.3752613354554897,0.32969984719703876
13,13,113,0.5321785063898726,0.08547032598601825,0.6176488323758909,0.5321785063898726
13,14,113,0.08143411638902948,0.08248177913615086,0.16391589552518032,0.08248177913615086
15,1,113,0.018551747824058683,0.05904565298442358,0.07759740080848226,0.05904565298442358
15,2,113,0.014304207999099436,0.08716832966832481,0.10147253766742426,0.08716832966832481
16,1,113,0.0036755328998626918,0.08025379345042398,0.08392932635028667,0.08025379345042398
16,2,113,0.006829953472039329,0.1007339127381266,0.10756386621016592,0.1007339127381266
17,1,113,0.5256222275149602,0.07208088957694483,0.597703117091905,0.5256222275149602
17,2,113,0.5374489609360716,0.1092235968066305,0.6466725577427022,0.5374489609360716
17,3,113,0.0424033083816752,0.2463230214533789,0.2887263298350541,0.2463230214533789
17,4,113,0.04429038032725103,0.6512809742156339,0.695571354542885,0.6512809742156339
17,5,113,0.028197221010612568,0.16401196862902173,0.1922091896396343,0.16401196862902173
17,6,113,0.023097132562678275,0.07574313166191263,0.0988402642245909,0.07574313166191263
17,7,113,0.5070822204828045,0.1136051591047824,0.6206873795875869,0.5070822204828045
17,8,113,0.0417359363767074,0.2271896716990175,0.2689256080757249,0.2271896716990175
17,9,113,0.08896108823752605,0.09890389152920456,0.1878649797667306,0.09890389152920456
17,10,113,0.06408982511923689,0.17923367371896784,0.24332349883820473,0.17923367371896784
17,11,113,0.10522148960334976,0.22066662887369784,0.3258881184770476,0.22066662887369784
17,12,113,0.15474955115218,0.02437962002126651,0.1791291711734465,0.15474955115218
17,13,113,0.09587003306538966,0.025798486403283735,0.1216685194686734,0.09587003306538966
17,14,113,0.02534911011148054,0.09354390768628985,0.1188930177977704,0.09354390768628985
17,15,113,0.04209400079199863,0.01944756278768987,0.0615415635796885,0.04209400079199863
17,16,113,0.03210848676141825,0.06483203629975287,0.09694052306117112,0.06483203629975287
17,17,113,0.09945340572393965,0.06521018134909655,0.1646635870730362,0.09945340572393965
42,7,113,0.04786318168578392,0.024376799731584207,0.07223998141736812,0.04786318168578392
42,8,113,0.03221381989604649,0.034705100414232845,0.06691892031027934,0.034705100414232845
42,9,113,0.02892729735264215,0.014003800929036152,0.0429310982816783,0.02892729735264215
42,10,113,0.030170004867583696,0.02883953199084173,0.05900953685842543,0.030170004867583696
42,11,113,0.045155567367035555,0.03711637879176939,0.08227194615880495,0.045155567367035555
42,12,113,0.029564144736842105,0.009248069221967964,0.03881221395881007,0.029564144736842105
42,13,113,0.16142100742298177,0.08882486854564135,0.25024587596862313,0.16142100742298177
42,14,113,0.18733291350275752,0.016498300727070224,0.20383121422982775,0.18733291350275752
42,15,113,0.0397891347442127,0.10491422646840855,0.14470336121262126,0.10491422646840855
42,16,113,0.05925598952783951,0.1328427044963317,0.1920986940241712,0.1328427044963317
42,17,113,0.04949268065990241,0.05659677253756937,0.10608945319747178,0.05659677253756937
42,18,113,0.022999202812931514,0.009158754110495822,0.032157956923427336,0.022999202812931514
44,1,113,0.07420004063899989,0.11773215028689199,0.19193219092589187,0.11773215028689199
44,2,113,0.036530404747654656,0.08861231092426876,0.12514271567192342,0.08861231092426876
45,1,113,0.18528833615538817,0.05336408399992215,0.23865242015531032,0.18528833615538817
45,2,113,0.21692500578967122,0.04459045063606526,0.2615154564257365,0.21692500578967122
45,3,113,0.18074833033612442,0.03467891380366357,0.21542724413978798,0.18074833033612442
45,4,113,0.18076419634646057,0.06178283348925529,0.24254702983571585,0.18076419634646057
45,5,113,0.26372659856664654,0.030711275058083146,0.2944378736247297,0.26372659856664654
45,6,113,0.55030981090683,0.040288127076241444,0.5905979379830714,0.55030981090683
45,7,113,0.2774948677284712,0.034010176978235274,0.3115050447067065,0.2774948677284712
46,1,113,0.011001092942458452,0.021798582595339275,0.03279967553779772,0.021798582595339275
47,1,113,0.021784933555772882,0.024875237300811138,0.04666017085658402,0.024875237300811138
47,2,113,0.05910666466564567,0.027315744840891706,0.08642240950653737,0.05910666466564567
47,3,113,0.10221909046167034,0.02564693960202023,0.12786603006369057,0.10221909046167034
47,4,113,0.07528268442105145,0.04300022648445587,0.11828291090550731,0.07528268442105145
47,5,113,0.2332096265898013,0.07302999131266062,0.3062396179024619,0.2332096265898013
47,6,113,0.039345800284047716,0.027976475212572263,0.06732227549661998,0.039345800284047716
47,7,113,0.09721493983530259,0.03445336973785314,0.13166830957315573,0.09721493983530259
47,8,113,0.17924914442941117,0.022424855699445537,0.20167400012885672,0.17924914442941117
47,9,113,0.6167143009980284,0.05511317611456693,0.6718274771125953,0.6167143009980284
48,1,113,0.1758729187188585,0.12276809196369652,0.298641010682555,0.1758729187188585
48,2,113,0.09275593839128544,0.27762230662996656,0.370378245021252,0.27762230662996656
48,3,113,0.0812031501290162,0.12956347873504853,0.21076662886406472,0.12956347873504853
48,4,113,0.10409892129627861,0.09735463483414405,0.20145355613042265,0.10409892129627861
48,5,113,0.13873146935555541,0.20823618998400684,0.34696765933956225,0.20823618998400684
48,6,113,0.16818552182958763,0.18214791434289737,0.350333436172485,0.18214791434289737
48,7,113,0.11374317459455054,0.2687065589866383,0.38244973358118883,0.2687065589866383
48,8,113,0.08521592190705678,0.16849183773234844,0.25370775963940523,0.16849183773234844
48,9,113,0.3919525997888738,0.32989856418315594,0.7218511639720298,0.3919525997888738
48,10,113,0.09980442654377167,0.22787405843967237,0.32767848498344404,0.22787405843967237
48,11,113,0.03660137693434885,0.29138758624894956,0.3279889631832984,0.29138758624894956
48,12,113,0.07684415442717656,0.17379852647577337,0.25064268090294994,0.17379852647577337
48,13,113,0.05396782505476689,0.20223313807046833,0.2562009631252352,0.20223313807046833
48,14,113,0.19975637374326596,0.1930900120859974,0.39284638582926334,0.19975637374326596
48,15,113,0.019036418784291992,0.7735850652949164,0.7926214840792084,0.7735850652949164
48,16,113,0.03520460546354176,0.7738013833334342,0.8090059887969759,0.7738013833334342
48,17,113,0.12488851080414627,0.1994007689943862,0.32428927979853245,0.1994007689943862
48,18,113,0.4038105503045537,0.34401342700952736,0.7478239773140811,0.4038105503045537
48,19,113,0.05963233394260122,0.2976774452855106,0.3573097792281118,0.2976774452855106
48,20,113,0.050423401861672365,0.6458542350984731,0.6962776369601454,0.6458542350984731
48,21,113,0.02994041196532074,0.23952510306362382,0.26946551502894456,0.23952510306362382
48,22,113,0.12180642680318216,0.22515842686727394,0.3469648536704561,0.22515842686727394
48,23,113,0.03288823450458182,0.6599183285000183,0.6928065630046001,0.6599183285000183
48,24,113,0.10071966552120835,0.19919619355391163,0.29991585907512,0.19919619355391163
48,25,113,0.07113089455980556,0.15124433828935388,0.22237523284915944,0.15124433828935388
48,26,113,0.06615645918673194,0.14738934958537317,0.2135458087721051,0.14738934958537317
48,27,113,0.05470438406915715,0.45258567459092314,0.5072900586600803,0.45258567459092314
48,28,113,0.044217542847935415,0.7305032353265433,0.7747207781744787,0.7305032353265433
48,29,113,0.100917048074032,0.7277189890756022,0.8286360371496342,0.7277189890756022
48,30,113,0.4570015793413324,0.29743793509649635,0.7544395144378288,0.4570015793413324
48,31,113,0.1090634022861211,0.19562749673693786,0.30469089902305896,0.19562749673693786
48,32,113,0.1074511589953792,0.2261155864241458,0.333566745419525,0.2261155864241458
48,33,113,0.1678119872393766,0.6091942036634651,0.7770061909028417,0.6091942036634651
48,34,113,0.01701733442761571,0.7860367081996568,0.8030540426272724,0.7860367081996568
48,35,113,0.09758038872572933,0.5861992688432832,0.6837796575690125,0.5861992688432832
48,36,113,0.09432195241778087,0.1773135256401645,0.27163547805794536,0.1773135256401645
49,1,113,0.00999524647661138,0.10217291690755467,0.11216816338416605,0.10217291690755467
49,2,113,0.0113663776008766,0.12418380822713129,0.1355501858280079,0.12418380822713129
49,3,113,0.004814081927995511,0.08492150219608208,0.08973558412407759,0.08492150219608208
49,4,113,0.011784199448535293,0.14106919325362044,0.15285339270215573,0.14106919325362044
50,1,113,0.008185939492431526,0.013326789945172307,0.021512729437603833,0.013326789945172307
51,1,113,0.1706825067042532,0.07083535452457006,0.24151786122882324,0.1706825067042532
51,2,113,0.206671514042801,0.05940298667447964,0.26607450071728067,0.206671514042801
51,3,113,0.5567344366862801,0.04612890677940744,0.6028633434656875,0.5567344366862801
51,4,113,0.31121123928650785,0.038113259779191874,0.34932449906569973,0.31121123928650785
51,5,113,0.2039578149483331,0.02574970249208681,0.2297075174404199,0.2039578149483331
51,6,113,0.10282334754704855,0.034399506717500236,0.13722285426454878,0.10282334754704855
51,7,113,0.14479360437762834,0.045238388210514124,0.19003199258814246,0.14479360437762834
51,8,113,0.13408753036730847,0.16527758353060212,0.2993651138979106,0.16527758353060212
51,9,113,0.05144312830761577,0.016056678703457505,0.06749980701107328,0.05144312830761577
51,10,113,0.06774238815480073,0.10673650196459183,0.17447889011939255,0.10673650196459183
51,11,113,0.1187930865843365,0.15783591686802417,0.2766290034523607,0.15783591686802417
53,1,113,0.011641639292976694,0.06355193180040669,0.07519357109338339,0.06355193180040669
53,2,113,0.02312517946211757,0.07653120406482884,0.09965638352694642,0.07653120406482884
53,3,113,0.013622523312915098,0.05990297698680821,0.07352550029972331,0.05990297698680821
53,4,113,0.011249519025450424,0.29480674336889373,0.30605626239434414,0.29480674336889373
53,5,113,0.015239085079618324,0.04477380112294051,0.06001288620255883,0.04477380112294051
53,6,113,0.03633214414001012,0.05195652705399138,0.0882886711940015,0.05195652705399138
53,7,113,0.039945296432044815,0.06095160824592513,0.10089690467796994,0.06095160824592513
53,8,113,0.021796064372147986,0.07875647254681992,0.1005525369189679,0.07875647254681992
53,9,113,0.10454939667810792,0.09655081830420867,0.2011002149823166,0.10454939667810792
53,10,113,0.05774339694827845,0.07835237487336547,0.13609577182164392,0.07835237487336547
54,1,113,0.0222488378230243,0.009713566513063073,0.03196240433608737,0.0222488378230243
54,2,113,0.03316105913460146,0.013226768844990463,0.04638782797959193,0.03316105913460146
54,3,113,0.03767708579107724,0.006908012843528482,0.04458509863460572,0.03767708579107724
55,1,113,0.04727819976714672,0.06995518884700191,0.11723338861414864,0.06995518884700191
55,2,113,0.03573545891624191,0.0460506814156093,0.08178614033185122,0.0460506814156093
55,3,113,0.00973506208806265,0.016531577656950833,0.026266639745013483,0.016531577656950833
55,4,113,0.30667603305469604,0.12787219461725388,0.4345482276719499,0.30667603305469604
55,5,113,0.015186579539118106,0.037791513446336744,0.05297809298545485,0.037791513446336744
55,6,113,0.015573157539368507,0.028744999528086134,0.04431815706745464,0.028744999528086134
55,7,113,0.005412339109905933,0.013249449995249128,0.01866178910515506,0.013249449995249128
55,8,113,0.00934869984233784,0.032011709931235616,0.041360409773573456,0.032011709931235616
56,1,113,0.008287499357467629,0.07551975027687303,0.08380724963434066,0.07551975027687303
17,18,113,0.03709044562793026,0.020071919522964176,0.05716236515089444,0.03709044562793026
