,State,CD,Session,black_vap_frac,hispanic_vap_frac,total_minority_vap_frac,max_minority_vap_frac,Ethnicity,Name,Delegate,BRep,HRep,MRep,const
25,6,5,113,0.059875166289408525,0.21892012069820507,0.2787952869876136,0.21892012069820507,,,,0,0,0,1
461,6,5,114,0.06101912353017901,0.2276920438038369,0.28871116733401586,0.2276920438038369,,,,0,0,0,1
897,6,5,115,0.062182428142398126,0.23272540277512985,0.2949078309175279,0.23272540277512985,,,,0,0,0,1
26,6,6,113,0.12483924552566715,0.2264437282790085,0.3512829738046757,0.2264437282790085,,,,0,0,0,1
462,6,6,114,0.12392584059381208,0.2362386432690981,0.3601644838629102,0.2362386432690981,,,,0,0,0,1
898,6,6,115,0.12377002138148666,0.24349005244891345,0.3672600738304001,0.24349005244891345,,,,0,0,0,1
27,6,7,113,0.07165491255051362,0.14312777694549744,0.21478268949601104,0.14312777694549744,,,,0,0,0,1
463,6,7,114,0.07442781090994713,0.1451747011666366,0.2196025120765837,0.1451747011666366,,,,0,0,0,1
899,6,7,115,0.07364247914611176,0.14645977217687686,0.2201022513229886,0.14645977217687686,,,,0,0,0,1
28,6,8,113,0.07626761769476431,0.3002125708989432,0.3764801885937075,0.3002125708989432,,,,0,0,0,1
464,6,8,114,0.07655919454673668,0.3200090104207475,0.3965682049674841,0.3200090104207475,,,,0,0,0,1
900,6,8,115,0.07685651094735417,0.34164050955660075,0.4184970205039549,0.34164050955660075,,,,0,0,0,1
29,6,9,113,0.08290781780234836,0.33180054805869325,0.4147083658610416,0.33180054805869325,,,,0,0,0,1
465,6,9,114,0.08354155808320814,0.3357892356746482,0.4193307937578563,0.3357892356746482,,,,0,0,0,1
901,6,9,115,0.08751587835313457,0.3401554210565643,0.4276712994096989,0.3401554210565643,,,,0,0,0,1
30,6,10,113,0.031791530944625404,0.34899724379854674,0.3807887747431721,0.34899724379854674,,,,0,0,0,1
466,6,10,114,0.03259200062373304,0.361628722906596,0.39422072353032894,0.361628722906596,,,,0,0,0,1
902,6,10,115,0.03262221751674122,0.3747726559457323,0.4073948734624736,0.3747726559457323,,,,0,0,0,1
31,6,11,113,0.09241488103062967,0.2157075488291918,0.3081224298598215,0.2157075488291918,,,,0,0,0,1
467,6,11,114,0.09002221526120034,0.223495609155424,0.31351782441662435,0.223495609155424,,,,0,0,0,1
903,6,11,115,0.08532333042320497,0.2287710802058201,0.3140944106290251,0.2287710802058201,,,,0,0,0,1
32,6,12,113,0.05731200073304906,0.1332545741934006,0.19056657492644968,0.1332545741934006,,,,0,0,0,1
468,6,12,114,0.0548017792702566,0.13544670887671995,0.19024848814697654,0.13544670887671995,,,,0,0,0,1
904,6,12,115,0.0516954433357834,0.1359213947062946,0.187616838042078,0.1359213947062946,,,,0,0,0,1
33,6,13,113,0.1904987076336719,0.1818005667213004,0.3722992743549723,0.1904987076336719,B,"LEE, Barbara",0.0,1,0,1,1
469,6,13,114,0.1826244368807409,0.18535184414029027,0.3679762810210312,0.18535184414029027,B,"LEE, Barbara",0.0,1,0,1,1
905,6,13,115,0.17671541997492687,0.1898737985791893,0.3665892185541162,0.1898737985791893,B,"LEE, Barbara",0.0,1,0,1,1
34,6,14,113,0.036632534530374385,0.21757939256610306,0.25421192709647744,0.21757939256610306,,,,0,0,0,1
470,6,14,114,0.03502413155033288,0.2189146958800342,0.2539388274303671,0.2189146958800342,,,,0,0,0,1
906,6,14,115,0.032537354881534565,0.21757609829447705,0.2501134531760116,0.21757609829447705,,,,0,0,0,1
35,6,15,113,0.06268228480680416,0.2055499860710245,0.26823227087782864,0.2055499860710245,,,,0,0,0,1
471,6,15,114,0.06320073931358307,0.21149180575884446,0.2746925450724276,0.21149180575884446,,,,0,0,0,1
907,6,15,115,0.06100607744887504,0.2069016941064185,0.26790777155529355,0.2069016941064185,,,,0,0,0,1
36,6,16,113,0.06136878064262865,0.5277882181963968,0.5891569988390254,0.5277882181963968,H,"COSTA, Jim",0.0,0,1,1,1
472,6,16,114,0.061981257548816525,0.540496281857788,0.6024775394066045,0.540496281857788,H,"COSTA, Jim",0.0,0,1,1,1
908,6,16,115,0.0620231223128718,0.5502538010104002,0.612276923323272,0.5502538010104002,H,"COSTA, Jim",0.0,0,1,1,1
37,6,17,113,0.02644442678484634,0.15646362851762252,0.18290805530246887,0.15646362851762252,,,,0,0,0,1
473,6,17,114,0.02547937915109217,0.15229050099742295,0.1777698801485151,0.15229050099742295,,,,0,0,0,1
909,6,17,115,0.025852013475775853,0.14768633828039768,0.17353835175617352,0.14768633828039768,,,,0,0,0,1
38,6,18,113,0.021533655417922917,0.15062297940353808,0.172156634821461,0.15062297940353808,,,,0,0,0,1
474,6,18,114,0.02035822334074054,0.15317929908168454,0.1735375224224251,0.15317929908168454,,,,0,0,0,1
910,6,18,115,0.01918190450424644,0.1486403092304074,0.16782221373465386,0.1486403092304074,,,,0,0,0,1
39,6,19,113,0.02947665307481387,0.3705543447687312,0.4000309978435451,0.3705543447687312,,,,0,0,0,1
475,6,19,114,0.03162075527119012,0.3680847841991093,0.39970553947029946,0.3680847841991093,,,,0,0,0,1
911,6,19,115,0.03143656568956523,0.3662365172121257,0.3976730829016909,0.3662365172121257,,,,0,0,0,1
40,6,20,113,0.025414189668724583,0.4427155274383962,0.4681297171071208,0.4427155274383962,,,,0,0,0,1
476,6,20,114,0.02398875747444163,0.4531521212469996,0.4771408787214412,0.4531521212469996,,,,0,0,0,1
912,6,20,115,0.02181352752307796,0.4613021385060542,0.4831156660291322,0.4613021385060542,,,,0,0,0,1
41,6,21,113,0.05331824239988153,0.6579047578751401,0.7112230002750217,0.6579047578751401,H,"VALADAO, David G.",0.0,0,1,1,1
477,6,21,114,0.05078443726051166,0.6702967331467347,0.7210811704072463,0.6702967331467347,H,"VALADAO, David G.",0.0,0,1,1,1
913,6,21,115,0.046471614857744994,0.6939912078503688,0.7404628227081138,0.6939912078503688,H,"VALADAO, David G.",0.0,0,1,1,1
42,6,22,113,0.030598923189805286,0.39377145473338654,0.4243703779231918,0.39377145473338654,H,"NUNES, Devin",0.0,0,1,1,1
478,6,22,114,0.03078122787381016,0.405591366979044,0.4363725948528542,0.405591366979044,H,"NUNES, Devin",0.0,0,1,1,1
914,6,22,115,0.03058191077996793,0.41553711213807415,0.4461190229180421,0.41553711213807415,H,"NUNES, Devin",0.0,0,1,1,1
43,6,23,113,0.05922297056658725,0.3131702452652489,0.3723932158318362,0.3131702452652489,,,,0,0,0,1
479,6,23,114,0.06166988214610651,0.3276345933011593,0.3893044754472658,0.3276345933011593,,,,0,0,0,1
915,6,23,115,0.0633301636177021,0.3374633973314013,0.4007935609491034,0.3374633973314013,,,,0,0,0,1
44,6,24,113,0.0217607652391282,0.2888864405218393,0.3106472057609675,0.2888864405218393,,,,0,0,0,1
480,6,24,114,0.0214061700345495,0.2975755139481881,0.31898168398273763,0.2975755139481881,,,,0,0,0,1
916,6,24,115,0.020938947587570915,0.30422804004233245,0.32516698762990337,0.30422804004233245,H,"CARBAJAL, Salud",0.0,0,1,1,1
45,6,25,113,0.07277810236152958,0.31262400373282395,0.3854021060943536,0.31262400373282395,,,,0,0,0,1
481,6,25,114,0.07500072838870707,0.32692998727747724,0.4019307156661843,0.32692998727747724,,,,0,0,0,1
917,6,25,115,0.07537940835697204,0.3366760460483885,0.4120554544053605,0.3366760460483885,,,,0,0,0,1
46,6,26,113,0.019737841178426783,0.3851570204087125,0.4048948615871393,0.3851570204087125,,,,0,0,0,1
482,6,26,114,0.0195413100443234,0.3949996905052641,0.4145410005495877,0.3949996905052641,,,,0,0,0,1
918,6,26,115,0.01927735664765296,0.4007795557010759,0.4200569123487288,0.4007795557010759,,,,0,0,0,1
47,6,27,113,0.0484581810944142,0.24539018183369116,0.2938483629281053,0.24539018183369116,,,,0,0,0,1
483,6,27,114,0.046560043106615386,0.2510960346812315,0.2976560777878469,0.2510960346812315,,,,0,0,0,1
919,6,27,115,0.047829112573081665,0.2543076744198154,0.30213678699289703,0.2543076744198154,,,,0,0,0,1
48,6,28,113,0.027507361974657474,0.2397242466826509,0.26723160865730833,0.2397242466826509,,,,0,0,0,1
484,6,28,114,0.02658442430345754,0.2358895602551192,0.26247398455857673,0.2358895602551192,,,,0,0,0,1
920,6,28,115,0.029068366738278364,0.2382044239744657,0.2672727907127441,0.2382044239744657,,,,0,0,0,1
49,6,29,113,0.04406645134419376,0.6320716536608749,0.6761381050050687,0.6320716536608749,H,"CARDENAS, Tony",0.0,0,1,1,1
485,6,29,114,0.04429533261394896,0.6375347660227672,0.681830098636716,0.6375347660227672,H,"CARDENAS, Tony",0.0,0,1,1,1
921,6,29,115,0.04235777169490272,0.6433121254716283,0.6856698971665309,0.6433121254716283,H,"CARDENAS, Tony",0.0,0,1,1,1
50,6,30,113,0.04485571057944841,0.2416916604958989,0.2865473710753473,0.2416916604958989,,,,0,0,0,1
486,6,30,114,0.04615001887245651,0.2540421370483478,0.30019215592080434,0.2540421370483478,,,,0,0,0,1
922,6,30,115,0.04720106880427522,0.2591315965263861,0.3063326653306613,0.2591315965263861,,,,0,0,0,1
51,6,31,113,0.10760071798962904,0.4469026725169525,0.5545033905065816,0.4469026725169525,,,,0,0,0,1
487,6,31,114,0.11015294249315946,0.4601145428512988,0.5702674853444583,0.4601145428512988,H,"AGUILAR, Peter Rey",0.0,0,1,1,1
923,6,31,115,0.1088272239351376,0.4774016852092097,0.5862289091443473,0.4774016852092097,H,"AGUILAR, Peter Rey",0.0,0,1,1,1
52,6,32,113,0.03006256413398067,0.5745887767448271,0.6046513408788078,0.5745887767448271,H,"NAPOLITANO, Grace Flores",0.0,0,1,1,1
488,6,32,114,0.030815662865288668,0.578782074126871,0.6095977369921597,0.578782074126871,H,"NAPOLITANO, Grace Flores",0.0,0,1,1,1
924,6,32,115,0.03026780817190865,0.5792927219960118,0.6095605301679204,0.5792927219960118,H,"NAPOLITANO, Grace Flores",0.0,0,1,1,1
53,6,33,113,0.031541435781198036,0.10744421754851424,0.1389856533297123,0.10744421754851424,,,,0,0,0,1
489,6,33,114,0.027175383597222484,0.11192955908939717,0.13910494268661966,0.11192955908939717,,,,0,0,0,1
925,6,33,115,0.027958357332599743,0.1184769993896306,0.14643535672223035,0.1184769993896306,,,,0,0,0,1
54,6,34,113,0.04747848116268389,0.6094405102297812,0.6569189913924651,0.6094405102297812,H,"BECERRA, Xavier",0.0,0,1,1,1
490,6,34,114,0.04782905759257442,0.6056396893409944,0.6534687469335688,0.6056396893409944,H,"BECERRA, Xavier",0.0,0,1,1,1
926,6,34,115,0.04942327696350758,0.5965012076716835,0.645924484635191,0.5965012076716835,H,"BECERRA, Xavier",0.0,0,1,1,1
55,6,35,113,0.07858154434980763,0.6445415775685337,0.7231231219183414,0.6445415775685337,H,"NEGRETE MCLEOD, Gloria",0.0,0,1,1,1
491,6,35,114,0.07489503545275579,0.6559369573928142,0.73083199284557,0.6559369573928142,H,"TORRES, Norma Judith",0.0,0,1,1,1
928,6,35,115,0.07158672282050557,0.6609815615666544,0.73256828438716,0.6609815615666544,H,"TORRES, Norma Judith",0.0,0,1,1,1
56,6,36,113,0.037686601512757184,0.3889788121941116,0.4266654137068688,0.3889788121941116,H,"RUIZ, Raul",0.0,0,1,1,1
492,6,36,114,0.04025382045383921,0.4104245847652565,0.4506784052190958,0.4104245847652565,H,"RUIZ, Raul",0.0,0,1,1,1
929,6,36,115,0.04101158692340602,0.4227016344847462,0.4637132214081522,0.4227016344847462,H,"RUIZ, Raul",0.0,0,1,1,1
57,6,37,113,0.2562454190631961,0.3388936428331582,0.5951390618963543,0.3388936428331582,B,"BASS, Karen",0.0,1,0,1,1
493,6,37,114,0.24396806430779894,0.3472117860090415,0.5911798503168405,0.3472117860090415,B,"BASS, Karen",0.0,1,0,1,1
930,6,37,115,0.2421890244850101,0.34603143903614125,0.5882204635211513,0.34603143903614125,B,"BASS, Karen",0.0,1,0,1,1
58,6,38,113,0.037202774328145886,0.5720463808025925,0.6092491551307384,0.5720463808025925,H,"SANCHEZ, Linda T.",0.0,0,1,1,1
494,6,38,114,0.03795233892321271,0.5783202976828183,0.6162726366060309,0.5783202976828183,H,"SANCHEZ, Linda T.",0.0,0,1,1,1
931,6,38,115,0.03972451449233102,0.5839888172858226,0.6237133317781537,0.5839888172858226,H,"SANCHEZ, Linda T.",0.0,0,1,1,1
59,6,39,113,0.02455946505745385,0.28804897111509803,0.31260843617255185,0.28804897111509803,,,,0,0,0,1
495,6,39,114,0.022932534382557844,0.29972024690466736,0.3226527812872252,0.29972024690466736,,,,0,0,0,1
932,6,39,115,0.02281329687275412,0.3010712809055757,0.32388457777832985,0.3010712809055757,,,,0,0,0,1
60,6,40,113,0.05366682753845185,0.8489099187947206,0.9025767463331724,0.8489099187947206,H,"ROYBAL-ALLARD, Lucille",0.0,0,1,1,1
496,6,40,114,0.05359674098022412,0.8512869147756581,0.9048836557558824,0.8512869147756581,H,"ROYBAL-ALLARD, Lucille",0.0,0,1,1,1
933,6,40,115,0.052148276158645014,0.8576663286389484,0.9098146047975936,0.8576663286389484,H,"ROYBAL-ALLARD, Lucille",0.0,0,1,1,1
61,6,41,113,0.10006607355380752,0.5122963489815175,0.6123624225353249,0.5122963489815175,,,,0,0,0,1
497,6,41,114,0.09627840639701514,0.5282510967776894,0.6245295031747046,0.5282510967776894,,,,0,0,0,1
934,6,41,115,0.09639767191655957,0.5378276202145782,0.6342252921311378,0.5378276202145782,,,,0,0,0,1
62,6,42,113,0.05480183655900265,0.321258329879157,0.3760601664381597,0.321258329879157,,,,0,0,0,1
498,6,42,114,0.056757827235005665,0.3297246322142588,0.3864824594492645,0.3297246322142588,,,,0,0,0,1
935,6,42,115,0.05604496158448435,0.34510975990528325,0.4011547214897676,0.34510975990528325,,,,0,0,0,1
63,6,43,113,0.2502940015937981,0.4097743924611802,0.6600683940549783,0.4097743924611802,B,"WATERS, Maxine",0.0,1,0,1,1
499,6,43,114,0.24192075094310486,0.4201925195730744,0.6621132705161792,0.4201925195730744,B,"WATERS, Maxine",0.0,1,0,1,1
936,6,43,115,0.2343009049067647,0.42923313328327495,0.6635340381900396,0.42923313328327495,B,"WATERS, Maxine",0.0,1,0,1,1
64,6,44,113,0.17627676085831834,0.6442581688880129,0.8205349297463312,0.6442581688880129,,,,0,0,0,1
500,6,44,114,0.1743138288733938,0.6563842202856652,0.8306980491590591,0.6563842202856652,,,,0,0,0,1
937,6,44,115,0.16952395723272878,0.6647674069191474,0.8342913641518761,0.6647674069191474,H,"BARRAGAN, Nanette Diaz",0.0,0,1,1,1
65,6,45,113,0.015747279313968267,0.1632797401662172,0.17902701948018546,0.1632797401662172,,,,0,0,0,1
501,6,45,114,0.01715695819805913,0.16616687496238286,0.183323833160442,0.16616687496238286,,,,0,0,0,1
938,6,45,115,0.018714899946147858,0.16706129740911382,0.18577619735526169,0.16706129740911382,,,,0,0,0,1
66,6,46,113,0.0211885614470276,0.6069627535159732,0.6281513149630008,0.6069627535159732,H,"SANCHEZ, Loretta",0.0,0,1,1,1
502,6,46,114,0.02015745240012793,0.6098929893991298,0.6300504417992577,0.6098929893991298,H,"SANCHEZ, Loretta",0.0,0,1,1,1
939,6,46,115,0.017899971849488598,0.6108886178098902,0.6287885896593788,0.6108886178098902,H,"CORREA, Jose Luis",0.0,0,1,1,1
67,6,47,113,0.07207501216821792,0.2942321714627783,0.3663071836309961,0.2942321714627783,,,,0,0,0,1
503,6,47,114,0.07191712149219233,0.3020880046375797,0.3740051261297721,0.3020880046375797,,,,0,0,0,1
940,6,47,115,0.07360382639889121,0.3104564683715158,0.38406029477040704,0.3104564683715158,,,,0,0,0,1
68,6,48,113,0.011177439608232718,0.17559466601515836,0.18677210562339108,0.17559466601515836,,,,0,0,0,1
504,6,48,114,0.011636759108210984,0.18203967794558756,0.19367643705379853,0.18203967794558756,,,,0,0,0,1
941,6,48,115,0.012247226953236445,0.1855620012622442,0.19780922821548064,0.1855620012622442,,,,0,0,0,1
69,6,49,113,0.024551281687985628,0.2264268212739992,0.2509781029619848,0.2264268212739992,,,,0,0,0,1
505,6,49,114,0.026661772922989282,0.2291495476939146,0.2558113206169039,0.2291495476939146,,,,0,0,0,1
942,6,49,115,0.0268826791732796,0.22895839649053976,0.25584107566381936,0.22895839649053976,,,,0,0,0,1
70,6,50,113,0.02415470929943896,0.2539156638009724,0.2780703731004113,0.2539156638009724,,,,0,0,0,1
506,6,50,114,0.02489168310625196,0.26147237227825,0.28636405538450194,0.26147237227825,,,,0,0,0,1
943,6,50,115,0.028034690408274988,0.269025340709367,0.29706003111764195,0.269025340709367,,,,0,0,0,1
71,6,51,113,0.07946853197137327,0.6379493898943576,0.7174179218657308,0.6379493898943576,H,"VARGAS, Juan",0.0,0,1,1,1
507,6,51,114,0.07687733735096401,0.6539783720948018,0.7308557094457658,0.6539783720948018,H,"VARGAS, Juan",0.0,0,1,1,1
944,6,51,115,0.07129968782712377,0.6621516977315687,0.7334513855586925,0.6621516977315687,H,"VARGAS, Juan",0.0,0,1,1,1
72,6,52,113,0.028376728510446377,0.11627288310873783,0.1446496116191842,0.11627288310873783,,,,0,0,0,1
508,6,52,114,0.030160341749289464,0.1169341331427052,0.14709447489199465,0.1169341331427052,,,,0,0,0,1
945,6,52,115,0.030740325454249862,0.12746650844810045,0.15820683390235032,0.12746650844810045,,,,0,0,0,1
73,6,53,113,0.07910977681500724,0.2797371756267247,0.3588469524417319,0.2797371756267247,,,,0,0,0,1
509,6,53,114,0.07786047400279643,0.28951861533518025,0.3673790893379767,0.28951861533518025,,,,0,0,0,1
946,6,53,115,0.07966885118924873,0.2965803755098756,0.3762492266991243,0.2965803755098756,,,,0,0,0,1
74,8,1,113,0.08297708467294608,0.24332077924830944,0.3262978639212555,0.24332077924830944,,,,0,0,0,1
510,8,1,114,0.0813053022854911,0.23987387375254204,0.32117917603803314,0.23987387375254204,,,,0,0,0,1
947,8,1,115,0.08038161357290685,0.237863041059424,0.3182446546323309,0.237863041059424,,,,0,0,0,1
75,8,2,113,0.006847698994866847,0.08088604121552774,0.08773374021039458,0.08088604121552774,,,,0,0,0,1
511,8,2,114,0.008826308858260062,0.084148314447185,0.09297462330544506,0.084148314447185,,,,0,0,0,1
948,8,2,115,0.009050440062073105,0.08766450748485795,0.09671494754693104,0.08766450748485795,,,,0,0,0,1
76,8,3,113,0.009465906922217071,0.2068994974417696,0.21636540436398666,0.2068994974417696,,,,0,0,0,1
512,8,3,114,0.01002036732972643,0.20998268328353656,0.220003050613263,0.20998268328353656,,,,0,0,0,1
949,8,3,115,0.009922391837268531,0.21295672783766445,0.22287911967493296,0.21295672783766445,,,,0,0,0,1
77,8,4,113,0.01371383243649344,0.18515771288665492,0.1988715453231484,0.18515771288665492,,,,0,0,0,1
513,8,4,114,0.014495650754584453,0.1881096783777489,0.2026053291323333,0.1881096783777489,,,,0,0,0,1
